#node	date	numeric date
RVA/Human-wt/KEN/KLF0726/2014/G1P8	2014-06-22	2014.472603
RVA/Human-wt/KEN/KLF0723/2014/G1P8	2014-06-17	2014.458904
NODE_0000211	2011-06-04	2011.423049
NODE_0000177	2012-08-24	2012.647253
RVA/Human-wt/KEN/KLF0689/2013/G1P8	2013-10-19	2013.798630
NODE_0000178	2013-12-02	2013.919754
RVA/Human-wt/KEN/KLF0735/2014/G1P8	2014-07-18	2014.543836
NODE_0000214	2014-07-18	2014.543836
RVA/Human-wt/KEN/KLF0745/2014/G1P8	2014-08-13	2014.615068
RVA/Human-wt/KEN/KLF0736/2014/G1P8	2014-07-18	2014.543836
NODE_0000215	2012-02-16	2012.127948
RVA/Human-wt/KEN/KLF0680/2013/G1P8	2013-05-09	2013.352055
NODE_0000218	2012-09-17	2012.712159
RVA/Human-wt/KEN/KLF0674/2013/G1P8	2013-12-08	2013.935616
NODE_0000219	2013-04-06	2013.261644
RVA/Human-wt/KEN/KLF0647/2013/G1P8	2013-04-06	2013.261644
NODE_0000220	2013-04-30	2013.327397
RVA/Human-wt/KEN/KLF0635/2013/G1P8	2013-04-30	2013.327397
NODE_0000221	2013-05-07	2013.346575
RVA/Human-wt/KEN/KLF1042/2013/G1P8	2013-05-07	2013.346575
NODE_0000222	2013-05-28	2013.404110
RVA/Human-wt/KEN/KLF0644/2013/G1P8	2013-05-28	2013.404110
NODE_0000224	2013-06-06	2013.428767
RVA/Human-wt/KEN/KLF1039/2013/G1P8	2013-06-06	2013.428767
NODE_0000225	2013-06-17	2013.460066
RVA/Human-wt/KEN/KLF1041/2013/G1P8	2013-06-23	2013.475342
NODE_0000226	2013-06-21	2013.469863
RVA/Human-wt/KEN/KLF0670/2013/G1P8	2013-07-27	2013.568493
RVA/Human-wt/KEN/KLF0661/2013/G1P8	2013-06-21	2013.469863
NODE_0000197	2009-08-28	2009.656798
RVA/Human-wt/KEN/KLF0690/2013/G1P8	2013-07-11	2013.524658
NODE_0000223	2011-06-15	2011.453130
RVA/Human-wt/KEN/KLF0562/2012/G1P8	2012-04-26	2012.318306
RVA/Human-wt/KEN/KLF1037/2012/G1P8	2012-01-02	2012.004098
NODE_0000231	2012-05-15	2012.370219
RVA/Human-wt/KEN/KLF0547/2012/G1P8	2012-10-02	2012.752732
RVA/Human-wt/KEN/KLF0565/2012/G1P8	2012-05-15	2012.370219
NODE_0000230	2012-01-02	2012.005231
RVA/Human-wt/KEN/KLF1038/2012/G1P8	2012-01-06	2012.015027
NODE_0000232	2012-01-06	2012.015027
RVA/Human-wt/KEN/KLF0559/2012/G1P8	2012-01-06	2012.015027
NODE_0000235	2012-01-16	2012.042350
RVA/Human-wt/KEN/KLF0544/2012/G1P8	2012-01-16	2012.042350
NODE_0000236	2012-02-13	2012.118852
RVA/Human-wt/KEN/KLF0549/2012/G1P8	2012-02-13	2012.118852
NODE_0000237	2012-03-06	2012.178962
RVA/Human-wt/KEN/KLF0566/2012/G1P8	2012-03-06	2012.178962
NODE_0000241	2012-03-19	2012.214481
RVA/Human-wt/KEN/KLF0557/2012/G1P8	2012-03-19	2012.214481
NODE_0000242	2012-04-01	2012.250000
RVA/Human-wt/KEN/KLF0540/2012/G1P8	2012-04-01	2012.250000
NODE_0000243	2012-04-13	2012.282787
RVA/Human-wt/KEN/KLF0560/2012/G1P8	2012-04-13	2012.282787
NODE_0000246	2012-05-02	2012.335832
RVA/Human-wt/KEN/KLF0555/2012/G1P8	2012-05-03	2012.337432
NODE_0000248	2012-05-06	2012.345628
RVA/Human-wt/KEN/KLF0567/2012/G1P8	2012-05-06	2012.345628
NODE_0000253	2012-08-01	2012.583333
RVA/Human-wt/KEN/KLF0548/2012/G1P8	2012-11-02	2012.837432
RVA/Human-wt/KEN/KLF0542/2012/G1P8	2012-08-01	2012.583333
NODE_0000254	2010-03-01	2010.163613
NODE_0000213	2011-05-22	2011.386876
RVA/Human-wt/KEN/KLF0721/2014/G1P8	2014-06-15	2014.453425
NODE_0000337	2011-09-29	2011.743542
NODE_0000216	2012-12-19	2012.966060
RVA/Human-wt/KEN/KLF0738/2014/G1P8	2014-07-21	2014.552055
RVA/Human-wt/KEN/KLF0697/2014/G1P8	2014-03-13	2014.195890
NODE_0000342	2012-01-21	2012.056945
RVA/Human-wt/KEN/KLF0633/2013/G1P8	2013-04-13	2013.280822
NODE_0000257	2013-01-23	2013.061027
RVA/Human-wt/KEN/KLF0705/2014/G1P8	2014-04-14	2014.283562
NODE_0000262	2013-03-27	2013.235573
RVA/Human-wt/KEN/KLF0724/2014/G1P8	2014-06-17	2014.458904
NODE_0000265	2013-08-06	2013.595890
RVA/Human-wt/KEN/KLF0651/2013/G1P8	2013-08-06	2013.595890
NODE_0000266	2013-11-13	2013.867123
RVA/Human-wt/KEN/KLF1045/2013/G1P8	2013-11-13	2013.867123
NODE_0000267	2014-02-21	2014.141096
RVA/Human-wt/KEN/KLF0695/2014/G1P8	2014-02-21	2014.141096
NODE_0000268	2014-03-14	2014.199792
RVA/Human-wt/KEN/KLF0699/2014/G1P8	2014-03-20	2014.215068
NODE_0000269	2014-03-18	2014.209589
RVA/Human-wt/KEN/KLF0698/2014/G1P8	2014-03-18	2014.209589
NODE_0000272	2014-04-15	2014.287463
RVA/Human-wt/KEN/KLF0706/2014/G1P8	2014-04-16	2014.289041
NODE_0000274	2014-04-19	2014.297260
RVA/Human-wt/KEN/KLF0707/2014/G1P8	2014-04-19	2014.297260
NODE_0000277	2014-06-24	2014.478082
RVA/Human-wt/KEN/KLF0727/2014/G1P8	2014-06-24	2014.478082
RVA/Human-wt/KEN/KLF0703/2014/G1P8	2014-08-04	2014.590411
NODE_0000278	2011-12-18	2011.961671
RVA/Human-wt/KEN/KLF0679/2013/G1P8	2013-03-09	2013.184932
NODE_0000279	2012-06-04	2012.423898
RVA/Human-wt/KEN/KLF0677/2013/G1P8	2013-08-30	2013.661644
NODE_0000280	2013-02-03	2013.092943
MH291280.1/RVA/Human-wt/KEN/3413/2016/G1P8	2016-01-06	2016.015027
NODE_0000282	2013-02-07	2013.102740
RVA/Human-wt/KEN/KLF0665/2013/G1P8	2013-02-07	2013.102740
NODE_0000284	2013-04-06	2013.261644
RVA/Human-wt/KEN/KLF0649/2013/G1P8	2013-04-06	2013.261644
NODE_0000294	2013-04-25	2013.314445
RVA/Human-wt/KEN/KLF0638/2013/G1P8	2013-05-15	2013.368493
NODE_0000295	2013-04-29	2013.324242
RVA/Human-wt/KEN/KLF0650/2013/G1P8	2013-05-06	2013.343836
NODE_0000297	2013-05-02	2013.334039
RVA/Human-wt/KEN/KLF0662/2013/G1P8	2013-06-25	2013.480822
NODE_0000299	2013-05-06	2013.343836
RVA/Human-wt/KEN/KLF0648/2013/G1P8	2013-05-06	2013.343836
NODE_0000300	2013-05-12	2013.361021
RVA/Human-wt/KEN/KLF0641/2013/G1P8	2013-05-22	2013.387671
NODE_0000301	2013-05-16	2013.370817
RVA/Human-wt/KEN/KLF0643/2013/G1P8	2013-05-24	2013.393151
NODE_0000302	2013-05-19	2013.380614
RVA/Human-wt/KEN/KLF0639/2013/G1P8	2013-05-20	2013.382192
NODE_0000303	2013-05-23	2013.390411
RVA/Human-wt/KEN/KLF0642/2013/G1P8	2013-05-23	2013.390411
NODE_0000308	2013-05-30	2013.409589
RVA/Human-wt/KEN/KLF0645/2013/G1P8	2013-05-30	2013.409589
NODE_0000309	2013-06-08	2013.435015
RVA/Human-wt/KEN/KLF1040/2013/G1P8	2013-06-13	2013.447945
NODE_0000310	2013-06-13	2013.449107
NODE_0000311	2013-06-17	2013.458904
RVA/Human-wt/KEN/KLF0658/2013/G1P8	2013-06-17	2013.458904
RVA/Human-wt/KEN/KLF0656/2013/G1P8	2013-06-17	2013.458904
NODE_0000312	2013-06-18	2013.461644
RVA/Human-wt/KEN/KLF0660/2013/G1P8	2013-06-18	2013.461644
NODE_0000315	2013-06-26	2013.483562
RVA/Human-wt/KEN/KLF0664/2013/G1P8	2013-06-26	2013.483562
NODE_0000320	2013-07-25	2013.562204
RVA/Human-wt/KEN/KLF0675/2013/G1P8	2013-08-16	2013.623288
NODE_0000322	2013-07-28	2013.572001
RVA/Human-wt/KEN/KLF1043/2013/G1P8	2013-08-07	2013.598630
NODE_0000324	2013-08-02	2013.586094
NODE_0000325	2013-08-06	2013.595890
RVA/Human-wt/KEN/KLF0653/2013/G1P8	2013-08-06	2013.595890
RVA/Human-wt/KEN/KLF0652/2013/G1P8	2013-08-06	2013.595890
NODE_0000326	2013-08-07	2013.598630
RVA/Human-wt/KEN/KLF1044/2013/G1P8	2013-08-07	2013.598630
NODE_0000327	2013-09-11	2013.694105
RVA/Human-wt/KEN/KLF0683/2013/G1P8	2013-09-17	2013.710959
NODE_0000329	2013-09-14	2013.703902
RVA/Human-wt/KEN/KLF0682/2013/G1P8	2013-09-16	2013.708219
NODE_0000332	2013-09-18	2013.713699
RVA/Human-wt/KEN/KLF0684/2013/G1P8	2013-09-18	2013.713699
NODE_0000334	2013-09-25	2013.732877
RVA/Human-wt/KEN/KLF0687/2013/G1P8	2013-09-25	2013.732877
NODE_0000335	2013-11-06	2013.847945
RVA/Human-wt/KEN/KLF0691/2013/G1P8	2013-12-11	2013.943836
RVA/Human-wt/KEN/KLF0655/2013/G1P8	2013-11-06	2013.847945
NODE_0000136	1990-11-17	1990.879068
EF690759.1/RVA/Hu/G1P8/Bangla10/1992/BGD	1992-01-06	1992.015027
NODE_0000133	1995-10-23	1995.808939
NODE_0000134	2001-02-08	2001.105082
JF968587.1/RVA/Hu/IALR1202/BRA/SP/2005	2005-01-06	2005.015068
NODE_0000135	2003-06-04	2003.424273
MT854522.1/RVA/Human-wt/ZAF/UFS-NGS-MRC-DPRU1116/2004/G1P8	2004-01-06	2004.015027
JF490143.1/RVA/human/Victoria/CK00006/2004/G1P8	2004-01-06	2004.015027
NODE_0000070	1999-09-01	1999.667579
EF690722.1/RVA/Hu/G1P8/Matlab11-02/2002/BGD	2002-01-06	2002.015068
EF690731.1/RVA/Hu/G1P8/Agroj37/2001/BGD	2001-01-06	2001.015068
EF690749.1/RVA/Hu/G1P8/Dhaka58-02/2002/BGD	2002-01-06	2002.015068
NODE_0000116	2000-04-05	2000.261515
EF690736.1/RVA/Hu/G1P8/Agroj66/2002/BGD	2002-01-06	2002.015068
NODE_0000117	2002-09-13	2002.700393
NODE_0000118	2005-06-29	2005.490543
HQ392352.1/RVA/Human-wt/BEL/BE00039/2008/G1P8	2008-01-06	2008.015027
NODE_0000119	2006-11-05	2006.845336
JX027873.1/RVA/Human-wt/AUS/CK00088/2009/G1P8	2009-01-06	2009.015068
AB905461.1/RVA/Human-wt/BTN/BTN-27/2010/G1P4	2010-01-06	2010.015068
NODE_0000120	2003-11-01	2003.834845
MF161980.1/RVA/Hu-wt/BRA/1A3326/2010/G1P8	2010-01-06	2010.015068
NODE_0000122	2005-01-24	2005.065405
KF636195.1/RVA/Human-wt/ZAF/MRC-DPRU1492/2010/G1P8	2010-01-06	2010.015068
NODE_0000351	2006-01-06	2006.015068
KJ752177.1/RVA/Human-wt/ZAF/MRC-DPRU799/2006/G1P8	2006-01-06	2006.015068
KJ751905.1/RVA/Human-wt/ZAF/MRC-DPRU1960/2008/G1P8	2008-01-06	2008.015027
NODE_0000124	2005-03-01	2005.163129
NODE_0000125	2008-06-23	2008.477970
KC443493.1/RVA/Human-wt/AUS/CK20043/2010/G1P8	2010-01-06	2010.015068
KC416950.1/RVA/Hu/HRB73/IVRI/India/2011/G1	2011-01-06	2011.015068
NODE_0000126	2008-03-13	2008.196928
AB905459.1/RVA/Human-wt/BTN/BTN-43/2010/G1P8	2010-01-06	2010.015068
NODE_0000127	2011-08-07	2011.598550
KU945820.1/Rotavirus/G1/RVA/Human/IND/Kerala-RV04/2013/G1P8	2013-01-06	2013.015068
NODE_0000356	2012-01-06	2012.015027
MT737572.1/RVA/Human-wt/MOZ/HJM1646/2017/G1P8	2017-01-06	2017.015068
MN067126.1/RVA/Human-wt/IND/CMC/00039/2012/G1P8	2012-01-06	2012.015027
NODE_0000130	2009-12-08	2009.935131
KJ752020.1/RVA/Human-wt/ZAF/MRC-DPRU6954/2011/G1P8	2011-01-06	2011.015068
KT920722.1/RVA/Human-wt/USA/CNMC20/2011/G1P8	2011-01-06	2011.015068
KP222847.1/RVA/Human-wt/MOZ/21191/2011/G1P6	2011-01-06	2011.015068
NODE_0000401	1999-09-01	1999.667579
NODE_0000358	2000-06-09	2000.437902
NODE_0000088	2001-08-31	2001.663745
MH591250.1/RVA/Human-wt/LBNH143/2011/G1P8	2011-01-06	2011.015068
NODE_0000089	2002-04-19	2002.297268
KM043050.1/RVA/Human-wt/LM122/BGD/2009/G1	2009-01-06	2009.015068
MK050143.1/RVA/Human/345/Iran/2017/G1	2017-01-06	2017.015068
NODE_0000091	2002-12-07	2002.933597
JF490923.1/RVA/human/Vanderbilt/VU06-07-27/2006/G1P8	2006-01-06	2006.015068
EU839908.1/Human/rotavirus/G1/SK438	2005-01-06	2005.015068
EU839909.1/Human/rotavirus/G1/SK420	2005-01-06	2005.015068
NODE_0000363	2003-01-18	2003.049276
HQ392244.1/RVA/Human-wt/BEL/BE00029/2008/G1P8	2008-01-06	2008.015027
NODE_0000364	2003-02-23	2003.145968
KP882010.1/RVA/Human-wt/BGD/Bang-066/2008/G1P8	2008-01-06	2008.015027
NODE_0000096	2008-01-06	2008.015027
KP882175.1/RVA/Human-wt/BGD/Bang-100/2008/G1P8	2008-01-06	2008.015027
KM043043.1/RVA/Human-wt/D12-18/BGD/2012/G1	2012-01-06	2012.015027
NODE_0000367	2000-08-23	2000.642215
NODE_0000103	2001-11-25	2001.901299
KP752609.1/RVA/Human-wt/ZAF/MRC-DPRU4799/2004/G1P8	2004-01-06	2004.015027
NODE_0000104	2004-12-06	2004.928970
KM043051.1/RVA/Human-wt/LM124/BGD/2009/G1	2009-01-06	2009.015068
NODE_0000105	2005-12-13	2005.948684
LC066194.1/RVA/Human-wt/VNM/SP118/2013/G1P8	2013-01-06	2013.015068
AB749771.1/RVA/human-wt/JPN/OH1834/2008/G1P8	2008-01-06	2008.015027
NODE_0000107	2007-10-09	2007.770863
LC172450.1/RVA/Human/JPN/KN165/2014/G1P8	2014-01-06	2014.015068
NODE_0000109	2009-11-26	2009.903908
NODE_0000111	2011-08-20	2011.633110
LC066147.1/RVA/Human-wt/VNM/SP026/2012/G1P8	2012-01-06	2012.015027
LC066158.1/RVA/Human-wt/VNM/SP071/2012/G1P8	2012-01-06	2012.015027
NODE_0000374	2010-04-30	2010.327955
LC105358.1/RVA/Human-wt/JPN/To14-33/2014/G1P8	2014-01-06	2014.015068
KT920623.1/RVA/Human-wt/USA/CNMC114/2011/G1P8	2011-01-06	2011.015068
NODE_0000112	2009-10-30	2009.827642
KT920931.1/RVA/Human-wt/USA/CNMC30/2011/G1P8	2011-01-06	2011.015068
LC066191.1/RVA/Human-wt/VNM/SP110/2012/G1P8	2012-01-06	2012.015027
NODE_0000376	2013-01-06	2013.015068
MG816522.1/RVA/human/SC1/CHN/2014/G1	2014-01-06	2014.015068
LC172408.1/RVA/Human/JPN/SP024/2013/G1P8	2013-01-06	2013.015068
NODE_0000377	2000-08-23	2000.642215
EF690727.1/RVA/Hu/G1P8/Dhaka18-03/2003/BGD	2003-01-06	2003.015068
NODE_0000378	2000-10-05	2000.761708
EF690733.1/RVA/Hu/G1P8/Dhaka1-02/2002/BGD	2002-01-06	2002.015068
NODE_0000379	2000-10-14	2000.786502
EF690747.1/RVA/Hu/G1P8/Matlab18-02/2002/BGD	2002-01-06	2002.015068
NODE_0000381	2001-03-05	2001.172851
NODE_0000086	2002-05-26	2002.398695
EF690748.1/RVA/Hu/G1P8/Dhaka1-03/2003/BGD	2003-01-06	2003.015068
NODE_0000383	2002-10-18	2002.795450
JF490181.1/RVA/human/Victoria/CK00009/2004/G1P8	2004-01-06	2004.015027
KM043049.1/RVA/Human-wt/LM121/BGD/2009/G1	2009-01-06	2009.015068
NODE_0000385	2002-01-06	2002.015068
EF690746.1/RVA/Hu/G1P8/Matlab2-02/2002/BGD	2002-01-06	2002.015068
NODE_0000073	2003-05-14	2003.365832
HQ392034.1/RVA/Human-wt/BEL/BE00007/2005/G1P8	2005-01-06	2005.015068
HQ392132.1/RVA/Human-wt/BEL/BE00018/2006/G1P8	2006-01-06	2006.015068
NODE_0000427	2003-06-03	2003.421620
NODE_0000074	2004-08-22	2004.641209
HQ392360.1/RVA/Human-wt/BEL/BE00040/2008/G1P8	2008-01-06	2008.015027
NODE_0000075	2006-12-03	2006.921395
MF161970.1/RVA/Hu-wt/BRA/1A2931/2011/G1P8	2011-01-06	2011.015068
MF161630.1/RVA/Hu-wt/BRA/1A1247/2009/G1P8	2009-01-06	2009.015068
NODE_0000392	2004-01-02	2004.002841
NODE_0000084	2005-03-25	2005.228806
KJ751562.1/RVA/Human-wt/SEN/MRC-DPRU2130-09/2009/G1P8	2009-01-06	2009.015068
KJ752289.1/RVA/Human-wt/GMB/MRC-DPRU3174/2010/G1P8	2010-01-06	2010.015068
NODE_0000397	2004-09-18	2004.713609
NODE_0000398	2006-01-06	2006.015068
HQ392144.1/RVA/Human-wt/BEL/BE00019/2006/G1P8	2006-01-06	2006.015068
MH591235.1/RVA/Human-wt/LBNN265/2012/G1P8	2012-01-06	2012.015027
NODE_0000078	2008-05-26	2008.400563
HQ392461.1/RVA/Human-wt/BEL/BE00049/2009/G1P8	2009-01-06	2009.015068
NODE_0000435	2008-05-26	2008.400563
KF202507.1/RVA/Human-wt/ITA/RC29/2012/G1P8	2012-01-06	2012.015027
NODE_0000400	2009-01-06	2009.015068
JN849136.1/RVA/Human-wt/BEL/BE1128/2009/G1P8	2009-01-06	2009.015068
MH002240.1/RVA/Human-wt/FRA/Dijon-H3134/2015/G1P8	2015-01-06	2015.015068
NODE_0000069	2000-09-10	2000.693254
GQ996874.1/RVA/CU208-KK/08/2008/G1	2008-01-06	2008.015027
NODE_0000067	2002-03-07	2002.179238
NODE_0000068	2003-02-06	2003.100010
KP752653.1/RVA/Human-wt/TGO/MRC-DPRU2209/2009/G1P8	2009-01-06	2009.015068
KP882538.1/RVA/Human-wt/GHA/Ghan-087/2008/G1P8	2008-01-06	2008.015027
NODE_0000064	2004-07-24	2004.562811
JN192112.1/RVA/NIV-0716585/2007/G1	2007-01-06	2007.015068
NODE_0000405	2004-11-29	2004.910033
NODE_0000406	2008-10-24	2008.814051
MN066838.1/RVA/Human-wt/IND/CMC/00046/2012/G1P8	2012-01-06	2012.015027
MK852645.1/RVA/Human-wt/IND/IDH/7245/2014/G1P8	2014-01-06	2014.015068
NODE_0000063	2008-08-08	2008.601283
LC581275.1/RVA/Human-wt/STM430/2017/G1P8	2017-01-06	2017.015068
NODE_0000041	2009-11-15	2009.871697
MK852652.1/RVA/Human-wt/IND/IDH/7286/2014/G1P8	2014-01-06	2014.015068
MK560896.1/RVA/Human-wt/IND/BCH/7527/2017	2017-01-06	2017.015068
NODE_0000050	2010-12-08	2010.936922
MN837057.1/Human/rotavirus/THA/B6172/2018/G1P6	2018-01-06	2018.015068
MK560890.1/RVA/Human-wt/IND/BCH/7070/2016	2016-01-06	2016.015027
NODE_0000457	2010-04-29	2010.325370
NODE_0000053	2011-07-22	2011.554162
MK852664.1/RVA/Human-wt/IND/IDH/7359/2015/G1P8	2015-01-06	2015.015068
MK829358.1/RVA/Human-wt/IND/IDH/8538/2016/G1	2016-01-06	2016.015027
MK829374.1/RVA/Human-wt/IND/IDH/6750/2014/G1	2014-01-06	2014.015068
MN478527.1/RVA/Human-wt/USA/2014741474/2014/G1P8	2014-01-06	2014.015068
MN478533.1/RVA/Human-wt/USA/2014745096/2014/G1P8	2014-01-06	2014.015068
NODE_0000057	2014-01-06	2014.015068
MG652307.1/RVA/Human-wt/DOM/3000503704/2014/G1P8	2014-01-06	2014.015068
MG652312.1/RVA/Human-wt/DOM/3000503708/2015/G1P8	2015-01-06	2015.015068
NODE_0000412	2015-10-07	2015.765723
MK050140.1/RVA/Human/324/Iran/2017/G1	2017-01-06	2017.015068
NODE_0000413	2016-01-06	2016.015027
MK050130.1/RVA/Human/60/Iran/2016/G1	2016-01-06	2016.015027
MK050136.1/RVA/Human/176/Iran/2016/G1	2016-01-06	2016.015027
NODE_0000462	2011-02-06	2011.099594
MN632805.1/RVA/Human-wt/RWA/UFS-NGS-MRC-DPRU16679/2016/G1P8	2016-01-06	2016.015027
NODE_0000414	2011-02-21	2011.140432
NODE_0000415	2014-01-02	2014.005272
MK560888.1/RVA/Human-wt/IND/BCH/6073/2016/G1	2016-01-06	2016.015027
NODE_0000416	2014-01-06	2014.015068
MN478539.1/RVA/Human-wt/USA/2014751657/2014/G1P8	2014-01-06	2014.015068
NODE_0000042	2016-05-23	2016.392133
RVA/Human-wt/KEN/KLF1052/2018/G1P8	2018-01-01	2018.001370
NODE_0000474	2016-10-10	2016.775427
RVA/Human-wt/KEN/KLF1053/2018/G1P8	2018-01-01	2018.001370
NODE_0000475	2016-10-18	2016.795995
RVA/Human-wt/KEN/KLF0908/2018/G1P8	2018-01-08	2018.020548
NODE_0000418	2018-01-01	2018.001370
RVA/Human-wt/KEN/KLF1051/2018/G1P8	2018-01-01	2018.001370
NODE_0000419	2018-01-06	2018.015068
RVA/Human-wt/KEN/KLF0887/2018/G1P8	2018-01-06	2018.015068
RVA/Human-wt/KEN/KLF0886/2018/G1P8	2018-01-06	2018.015068
NODE_0000038	2012-05-14	2012.366275
NODE_0000039	2014-05-31	2014.411341
RVA/Human-wt/KEN/KLF0794/2015/G1P8	2015-03-07	2015.179452
NODE_0000422	2015-01-06	2015.015068
RVA/Human-wt/KEN/KLF0762/2015/G1P8	2015-01-06	2015.015068
NODE_0000423	2015-05-06	2015.343836
RVA/Human-wt/KEN/KLF0765/2015/G1P8	2015-05-06	2015.343836
NODE_0000424	2015-06-07	2015.431507
RVA/Human-wt/KEN/KLF0801/2015/G1P8	2015-06-07	2015.431507
NODE_0000425	2015-10-06	2015.763014
RVA/Human-wt/KEN/KLF0805/2015/G1P8	2015-11-07	2015.850685
RVA/Human-wt/KEN/KLF0770/2015/G1P8	2015-10-06	2015.763014
NODE_0000000	2013-04-02	2013.250616
RVA/Human-wt/KEN/KLF1046/2014/G1P8	--	--
RVA/Human-wt/KEN/KLF0819/2015/G1P8	2015-11-08	2015.853425
RVA/Human-wt/KEN/KLF0799/2015/G1P8	2015-05-07	2015.346575
NODE_0000021	2016-07-27	2016.569672
RVA/Human-wt/KEN/KLF1050/2017/G1P8	2016-07-27	2016.569672
RVA/Human-wt/KEN/KLF2468/2017/G1P8	2017-05-08	2017.349315
NODE_0000013	2014-05-05	2014.341119
RVA/Human-wt/KEN/KLF0827/2015/G1P8	2015-12-10	2015.941096
RVA/Human-wt/KEN/KLF0792/2015/G1P8	2015-06-27	2015.486301
NODE_0000015	2015-07-14	2015.532877
RVA/Human-wt/KEN/KLF0806/2015/G1P8	2015-07-14	2015.532877
RVA/Human-wt/KEN/KLF0810/2015/G1P8	2015-07-16	2015.538356
NODE_0000003	2014-05-15	2014.368815
RVA/Human-wt/KEN/KLF0807/2015/G1P8	2015-07-14	2015.532877
NODE_0000432	2015-06-06	2015.428767
RVA/Human-wt/KEN/KLF0767/2015/G1P8	2015-06-06	2015.428767
NODE_0000433	2015-06-17	2015.458904
RVA/Human-wt/KEN/KLF0779/2015/G1P8	2015-06-17	2015.458904
NODE_0000434	2015-06-23	2015.475342
RVA/Human-wt/KEN/KLF0786/2015/G1P8	2015-06-23	2015.475342
RVA/Human-wt/KEN/KLF0771/2015/G1P8	2015-09-06	2015.680822
NODE_0000022	2013-11-21	2013.888064
RVA/Human-wt/KEN/KLF0828/2015/G1P8	2015-02-11	2015.113699
NODE_0000493	2014-06-05	2014.426368
RVA/Human-wt/KEN/KLF0822/2015/G1P8	2015-08-26	2015.650685
NODE_0000458	2015-06-16	2015.456164
RVA/Human-wt/KEN/KLF0778/2015/G1P8	2015-06-16	2015.456164
NODE_0000459	2015-06-25	2015.480822
RVA/Human-wt/KEN/KLF0788/2015/G1P8	2015-06-25	2015.480822
NODE_0000460	2015-07-15	2015.535616
RVA/Human-wt/KEN/KLF0809/2015/G1P8	2015-07-15	2015.535616
NODE_0000461	2015-07-24	2015.560274
RVA/Human-wt/KEN/KLF0818/2015/G1P8	2015-09-08	2015.686301
RVA/Human-wt/KEN/KLF0812/2015/G1P8	2015-07-24	2015.560274
NODE_0000026	2014-07-07	2014.512747
RVA/Human-wt/KEN/KLF0824/2015/G1P8	2015-01-09	2015.023288
RVA/Human-wt/KEN/KLF0787/2015/G1P8	2015-06-25	2015.480822
NODE_0000029	2015-06-27	2015.486301
RVA/Human-wt/KEN/KLF0791/2015/G1P8	2015-06-27	2015.486301
RVA/Human-wt/KEN/KLF0808/2015/G1P8	2015-07-15	2015.535616
NODE_0000464	2015-01-08	2015.020548
RVA/Human-wt/KEN/KLF0816/2015/G1P8	2015-01-08	2015.020548
NODE_0000465	2015-02-05	2015.098422
RVA/Human-wt/KEN/KLF0763/2015/G1P8	2015-02-06	2015.100000
NODE_0000466	2015-02-09	2015.108219
RVA/Human-wt/KEN/KLF0825/2015/G1P8	2015-02-09	2015.108219
NODE_0000467	2015-03-07	2015.179452
RVA/Human-wt/KEN/KLF0798/2015/G1P8	2015-03-07	2015.179452
NODE_0000468	2015-05-07	2015.346575
RVA/Human-wt/KEN/KLF0800/2015/G1P8	2015-05-07	2015.346575
NODE_0000469	2015-05-23	2015.390411
RVA/Human-wt/KEN/KLF0760/2015/G1P8	2015-05-23	2015.390411
NODE_0000470	2015-06-06	2015.428767
RVA/Human-wt/KEN/KLF0768/2015/G1P8	2015-06-06	2015.428767
NODE_0000471	2015-06-16	2015.456164
RVA/Human-wt/KEN/KLF0775/2015/G1P8	2015-06-16	2015.456164
NODE_0000472	2015-06-20	2015.467123
RVA/Human-wt/KEN/KLF0782/2015/G1P8	2015-06-20	2015.467123
NODE_0000473	2015-07-17	2015.541096
RVA/Human-wt/KEN/KLF0811/2015/G1P8	2015-07-17	2015.541096
RVA/Human-wt/KEN/KLF0769/2015/G1P8	2015-09-06	2015.680822
NODE_0000510	2013-07-18	2013.544082
NODE_0000008	2014-10-09	2014.770033
RVA/Human-wt/KEN/KLF0823/2015/G1P8	2015-08-29	2015.658904
RVA/Human-wt/KEN/KLF0834/2016/G1P8	2016-10-07	2016.766393
NODE_0000512	2013-10-04	2013.758108
MN633024.1/RVA/Human-wt/RWA/UFS-NGS-MRC-DPRU8001/2015/G1P8	2015-01-06	2015.015068
NODE_0000513	2013-10-18	2013.795168
RVA/Human-wt/KEN/KLF0815/2015/G1P8	2015-01-08	2015.020548
NODE_0000514	2014-02-27	2014.156781
NODE_0000033	2015-05-20	2015.382110
RVA/Human-wt/KEN/KLF1049/2016/G1P8	--	--
MH291286.1/RVA/Human-wt/KEN/3607/2016/G1P8	2016-01-06	2016.015027
NODE_0000516	2015-05-20	2015.382110
RVA/Human-wt/KEN/KLF1048/2016/G1P8	2016-07-26	2016.566940
NODE_0000436	2015-10-16	2015.789346
RVA/Human-wt/KEN/KLF0832/2016/G1P8	2016-04-06	2016.263661
MH291282.1/RVA/Human-wt/KEN/3754/2017/G1P8	2017-01-06	2017.015068
NODE_0000518	2014-04-16	2014.289940
RVA/Human-wt/KEN/KLF0817/2015/G1P8	2015-07-08	2015.516438
NODE_0000519	2014-05-05	2014.339925
RVA/Human-wt/KEN/KLF0813/2015/G1P8	2015-07-25	2015.563014
NODE_0000437	2014-10-16	2014.789435
MN632892.1/RVA/Human-wt/RWA/UFS-NGS-MRC-DPRU16728/2016/G1P8	2016-01-06	2016.015027
